eval_axis,EGBO,ParEGO,NSGA2,SMSEMOA
1235,65.02346423330407,144.93543083335194,0.021173669998340045,0.019745156667001284
1240,38.79790673335083,155.97273259997988,0.021173669998340045,0.019745156667001284
1245,38.858741900029905,150.0218145000205,0.021173669998340045,0.019745156667001284
1250,59.99549616667597,145.81204513334282,0.021173669998340045,0.019745156667001284
1255,41.58085160000095,139.1388017333229,0.021293569334084217,0.01875033999967859
1260,59.86888183335153,151.25570886665568,0.021293569334084217,0.01875033999967859
1265,52.53524279997995,135.75417820001408,0.021293569334084217,0.01875033999967859
1270,73.00200353333882,145.15032969999206,0.021293569334084217,0.01875033999967859
1275,55.15097790005772,142.86819050001213,0.021293569334084217,0.01875033999967859
1280,41.15233009999307,154.37789999998253,0.021293569334084217,0.01875033999967859
1285,45.98693403333891,146.7531606000072,0.021293569334084217,0.01875033999967859
1290,81.97097773333856,158.19429410000643,0.021293569334084217,0.01875033999967859
1295,62.670709166675806,142.06409703334793,0.021293569334084217,0.01875033999967859
1300,72.6481374000432,153.4016146999978,0.021293569334084217,0.01875033999967859
1305,52.301968366683774,142.67052400001558,0.01955333733310307,0.01856761733244644
1310,58.23461323332352,153.07668863331978,0.01955333733310307,0.01856761733244644
1315,57.141091300019376,151.1825999333329,0.01955333733310307,0.01856761733244644
1320,75.48915780001941,154.7340337666877,0.01955333733310307,0.01856761733244644
1325,82.49457246666618,165.44200499998018,0.01955333733310307,0.01856761733244644
1330,56.4381874333291,162.42942270000154,0.01955333733310307,0.01856761733244644
1335,110.20382073331469,174.11610796667324,0.01955333733310307,0.01856761733244644
1340,53.10850360003921,165.51952286668043,0.01955333733310307,0.01856761733244644
1345,59.379427033360116,149.18888926665144,0.01955333733310307,0.01856761733244644
1350,80.46556363332395,161.37785320001421,0.01955333733310307,0.01856761733244644
1355,55.482486566683896,166.92561496668108,0.020918072666681876,0.017817235334465945
1360,51.00577206665184,171.99197009997442,0.020918072666681876,0.017817235334465945
1365,75.53702300003108,175.1610901999908,0.020918072666681876,0.017817235334465945
1370,79.14279303331084,156.4357964999896,0.020918072666681876,0.017817235334465945
1375,71.20285929995589,163.9562103333301,0.020918072666681876,0.017817235334465945
1380,126.38180600001942,156.98521956663657,0.020918072666681876,0.017817235334465945
1385,78.35219549996934,156.9761886666723,0.020918072666681876,0.017817235334465945
1390,55.764728233295806,170.47517763332385,0.020918072666681876,0.017817235334465945
1395,72.96839763336659,167.33236486666524,0.020918072666681876,0.017817235334465945
1400,119.20042839999466,166.18390360003104,0.020918072666681876,0.017817235334465945
1405,52.51331443331825,161.06386976667758,0.020656148000756165,0.019447229334812965
1410,96.57006526668556,171.33411386667285,0.020656148000756165,0.019447229334812965
1415,79.9399949000217,176.25029033333217,0.020656148000756165,0.019447229334812965
1420,96.53973400002967,165.43482516665244,0.020656148000756165,0.019447229334812965
1425,97.22115426669673,169.6538281000103,0.020656148000756165,0.019447229334812965
1430,94.42403203330468,182.46700553332144,0.020656148000756165,0.019447229334812965
1435,113.65804643335287,186.93563830000735,0.020656148000756165,0.019447229334812965
1440,107.12767169997096,175.80962593333484,0.020656148000756165,0.019447229334812965
1445,112.5637177999597,181.75560999999288,0.020656148000756165,0.019447229334812965
1450,73.28842746664304,185.0349681000031,0.020656148000756165,0.019447229334812965
1455,121.56830393332832,169.7944796999994,0.019948978000223525,0.020216638665491136
1460,107.74822440002269,189.2794689333338,0.019948978000223525,0.020216638665491136
1465,100.37520303336593,183.4096279666604,0.019948978000223525,0.020216638665491136
1470,113.55900523338157,177.58461476666466,0.019948978000223525,0.020216638665491136
1475,101.48982053331565,184.22903636664464,0.019948978000223525,0.020216638665491136
1480,80.66396146663465,173.33178223331925,0.019948978000223525,0.020216638665491136
1485,116.34088630004165,182.97743316668007,0.019948978000223525,0.020216638665491136
1490,128.12655950000044,202.02828099999655,0.019948978000223525,0.020216638665491136
1495,106.16754020001584,196.86954946668507,0.019948978000223525,0.020216638665491136
1500,157.3198186333757,205.33807580002272,0.019948978000223525,0.020216638665491136
