objectives;is_feasible;variables;evaluation_time;algorithm_time
[2.6932601520000126, -2.499999999854147];True;[-1.97023617892436, -4.363764433673161, -4.998499088555958, -4.9379659141293315, -4.836209860730162, -5.0, -4.9438916282451295, -4.582926201154393, -5.0, -1.8785671038282157];171.32456029998139;17.004246200085618
[3.1321553040000034, -2.4999999999891678];True;[-1.9104842754990132, -2.8506494188783313, -4.912049558365577, -3.8452743036252075, -2.132064502257203, 1.1671051571809947, -4.281709114892829, -3.846568978078336, 0.179810507233511, 0.2390858791188366];145.86997560004238;11.055537900072522
[2.871562320000007, 3.231115];True;[-1.7345554987102951, -4.124901265912798, -5.0, -5.0, -5.0, -3.9442841623993665, -5.0, 0.5560105886848383, -5.0, -0.009578495672355913];149.45922260009684;11.055537900072522
[3.012666048000004, -2.1950222];True;[0.27247926308794845, -3.1999325008881403, -4.972378068461787, -0.406912995261262, -0.644586401262873, -4.294031926792743, -4.62344834093675, -3.0292458665271154, -4.105956796341148, -2.7207233986249526];152.47823739994783;11.055537900072522
[3.51795679200001, -1.9825978];True;[5.0, -5.0, -5.0, -5.0, -4.995509578485038, 5.0, 5.0, 5.0, -5.0, 0.6638827020414908];153.3063145999331;11.055537900072522
[3.075993360000001, -2.1096251];True;[-0.693063081436561, -4.941704971786279, -3.3333061694117196, 0.24303383874022622, -2.7807011321019406, -5.0, -3.1895481529417755, -0.5200806666335502, -5.0, 0.4224739615192288];154.24308799998835;11.055537900072522
[2.7230899680000116, -2.499999999997545];True;[-5.0, -5.0, -5.0, -4.982187491724779, -5.0, -4.999498500657223, -4.986457894457493, -3.642162978153732, -0.4529583932003076, -2.0677695967631218];150.93046900001355;15.713096700026654
[2.602925928000002, -2.4999999999956217];True;[-5.0, -5.0, -5.0, -4.783736836134749, -1.9701658768655648, -4.982928393923957, -4.957354111393925, -5.0, -5.0, -5.0];157.82335690001491;15.713096700026654
[2.9493093600000133, -1.9929529000000001];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.7163703206911913, 5.0, 1.058494360955943];146.7999286999693;15.713096700026654
[2.7423355680000068, -2.4999999999978764];True;[-5.0, -5.0, -4.098642407706629, -4.74268555530734, -5.0, -4.669155761984429, -0.16416340743317104, -5.0, -4.286067209481974, -2.279311356212839];150.3427283000201;15.713096700026654
[2.794746456000002, -2.4999999999963936];True;[-5.0, -5.0, -3.977204996032497, -4.1049660224881235, -4.1727474540765535, -5.0, -4.882627295519558, -2.6896257456010724, -1.6470912837142224, -1.3393113436906323];151.67242259997874;15.713096700026654
[2.5566818400000053, -2.4236613399999998];True;[-5.0, -5.0, -5.0, -4.614809611634044, -5.0, -5.0, -5.0, -5.0, -4.611491145891777, -4.608797873855044];158.32540510001127;14.253883500001393
[2.555053200000004, -1.485042];True;[-5.0, -5.0, -5.0, -4.76363194693794, -5.0, -5.0, -5.0, -5.0, -4.580814068094435, -4.566063104139934];158.1675791000016;14.253883500001393
[2.622483432, -1.8558927];True;[-5.0, -3.8540464067286058, -5.0, -5.0, -4.9833767486991505, -3.854056037766395, -4.255142598829545, -5.0, -4.983434981657984, -3.8586601461325793];154.82413009996526;14.253883500001393
[2.728210896000005, -2.499999999141719];True;[-4.981197048881793, -5.0, -4.998389530131433, 1.3017888755555438, -4.896370946266728, -5.0, -5.0, -5.0, -4.684318542144896, -2.635462334883074];153.60187849996146;14.253883500001393
[2.747558664000005, -2.4999999999984595];True;[-5.0, -5.0, -5.0, -2.962797105478423, -5.0, -5.0, -2.1940790053176142, -5.0, -0.19928575292527384, -4.642025273065245];148.72476870007813;14.253883500001393
[2.7836140320000036, -2.4999999999923372];True;[-5.0, -5.0, -4.932353989923613, -5.0, -5.0, -5.0, -5.0, 4.6139059575872245, -5.0, -3.010530912861798];166.91901650000364;21.900028500007465
[2.656056312000013, -2.43709444];True;[-5.0, -5.0, -5.0, -4.959061080471082, -5.0, -5.0, -3.5949707723508135, -5.0, -3.5725541651276393, -2.1078455502625038];167.31324460008182;21.900028500007465
[2.632096296000003, -2.499999999996976];True;[-5.0, -5.0, -5.0, -5.0, -4.998480890264288, -5.0, -5.0, -5.0, -3.877166787466138, -1.4680328788923558];171.55787800007965;21.900028500007465
[2.6586360000000058, -2.48104558];True;[-5.0, -5.0, -4.971563786714712, -4.131117538907677, -4.997531699630409, -5.0, -4.9564503294638635, -5.0, -3.8246047156699694, -1.2337623307169125];168.0399333999958;21.900028500007465
[2.6406224640000002, -2.4999999999984017];True;[-5.0, -4.98211562697997, -5.0, -4.370858950990996, -4.994068271776833, -5.0, -4.9752417649185325, -5.0, -2.7231609128424354, -2.9035179742279458];164.3157394999871;21.900028500007465
[3.4361161200000128, -2.492432554];True;[-5.0, -5.0, 3.9964321137439303, 5.0, -5.0, -5.0, 5.0, -5.0, 3.7861011657420693, -0.9030977316805631];169.82277510000858;12.692125100060366
[2.952133344000005, -2.4806362];True;[-5.0, -0.677004206796715, -1.7472143107792268, -5.0, -1.5992032625108674, -5.0, -5.0, -5.0, 3.4962501358433826, -5.0];170.92248700000346;12.692125100060366
[2.6910385920000115, -2.192141];True;[-5.0, -5.0, -5.0, -3.7052025300845166, -4.809693450550231, -5.0, -3.9612458261642463, -5.0, -4.141592334034822, -0.9971473307648369];177.8841757000191;12.692125100060366
[2.9874806640000084, -2.49999999999935];True;[-5.0, -3.2869290599525596, -2.418025918214611, -1.552682423922731, -5.0, -4.575927871432833, 0.020377575751529875, -5.0, 0.06063457515812054, -2.1381636215165516];165.44124899990857;12.692125100060366
[2.637034920000003, -2.48715168];True;[-5.0, -4.911604209166079, -4.984196826156708, -4.453217011301506, -4.921010361149217, -5.0, -4.659052832554709, -5.0, -4.96553996047368, -1.22044955671449];168.14034289994743;12.692125100060366
[2.555597088000003, -2.1167961];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.885320291595142];168.7624061999377;27.641620900016278
[2.711152080000001, -2.48305698];True;[-5.0, -5.0, -5.0, -2.3085161631148226, -4.9987643246674685, -4.9682024704304135, -4.945516026848196, -5.0, -2.0843585962534563, -2.3783523004741713];163.3056581999408;27.641620900016278
[2.674396008000013, -2.4999999999102376];True;[-5.0, -4.179911795585434, -5.0, -2.72671820781832, -5.0, -4.981670636250637, -5.0, -5.0, -4.6804972723729374, -1.8165561480936554];191.70421689993236;27.641620900016278
[2.6561999520000046, -2.1353142];True;[-4.999999950507048, -4.046659905669731, -4.779007402409633, -4.960998552517471, -4.9271686006360165, -5.0, -4.999970811293871, -5.0, -2.1658551983208274, -3.3481341323786986];166.67444870003965;27.641620900016278
[2.857162248000006, -2.499999999998599];True;[-4.776921282639561, -4.30201257416703, -4.026193031429214, -5.0, -0.8193006097573132, -4.632496619546553, -5.0, -5.0, -2.3786092959681104, 1.011559676223511];166.82873199996538;27.641620900016278
[2.693772936000011, -2.4999999998286797];True;[-5.0, -2.0951658053053213, -4.408913034697958, -4.800545979503499, -5.0, -4.56610047461234, -5.0, -5.0, -4.959382398863429, -1.6581694026180154];167.0506237000227;33.02905000001192
[2.7205709760000083, -2.4999999999987192];True;[-5.0, -4.98751747016889, -5.0, -5.0, -4.999276675326312, -5.0, -0.5689133272513995, -4.976481887836349, -4.241247683988881, -1.4741993279110082];162.45558099995833;33.02905000001192
[2.660234832000008, -2.41640949];True;[-5.0, -5.0, -5.0, -3.2523945125832303, -4.991760893438203, -5.0, -3.6111427789165877, -5.0, -5.0, -2.1856692475837614];171.7914605999831;33.02905000001192
[2.6061227280000097, -2.492565025];True;[-5.0, -5.0, -5.0, -4.552008752753724, -5.0, -5.0, -5.0, -5.0, -5.0, -1.9941714369807984];165.27444950002246;33.02905000001192
[2.8183561200000042, -2.499999999998841];True;[-4.517744898300639, -5.0, -3.7751319220893658, -5.0, -5.0, -5.0, -5.0, -4.433884226178843, 1.4280581824515082, -0.42184563073154013];163.49586689996067;33.02905000001192
[2.5853068080000097, -0.788017];True;[-4.9791397304078755, -5.0, -4.526533230511961, -4.527966486434289, -4.526523221310218, -5.0, -5.0, -5.0, -4.526412473025488, -4.4233318792520855];173.57281519996468;19.33456930005923
[3.130058808000005, -2.4999999999969287];True;[-3.985592431194169, -5.0, 1.402175641905158, -0.18881714886558232, -1.4652117246411582, -5.0, -0.9726251887153428, -4.122197265742384, -2.698130611385957, -0.2594605812048263];164.79925409995485;19.33456930005923
[2.800513440000013, -2.4999999999968106];True;[-3.65106208831981, -4.974199865668691, -5.0, -4.911472386738916, -5.0, -4.6263516332343855, -1.9488308155509575, -5.0, -1.0150393550167447, -1.4196329621692731];160.70882269996218;19.33456930005923
[3.815219448000007, -2.0971196];True;[5.0, -5.0, 5.0, -5.0, 5.0, -5.0, 5.0, 1.2367669470137272, 5.0, -1.8062512615573478];159.11353949992917;19.33456930005923
[2.5803820080000097, -2.493296648];True;[-5.0, -5.0, -5.0, -5.0, -4.2095138850817975, -5.0, -3.8985235832181977, -5.0, -4.629819691070826, -5.0];165.09815980005078;19.33456930005923
[2.7031008960000102, -2.1935361];True;[-5.0, -5.0, -5.0, -1.5184482049639705, -5.0, -5.0, -5.0, -4.96798193360535, -5.0, -0.5700032188381048];168.0977194000734;20.443290199968033
[2.837226528000003, -2.499999999995416];True;[-4.999581833802258, -5.0, -5.0, -2.9562101729805557, -0.9277333925617706, -5.0, -5.0, -4.993486326896166, 0.18182541070728586, -2.1517234972993275];160.77360209997278;20.443290199968033
[2.878132608000003, -2.499999999989016];True;[-5.0, -1.91940125789728, -3.8681924136603456, -5.0, -5.0, -5.0, -4.801289214836138, -5.0, 3.9682464786149847, -2.3324904666933923];163.37829239992425;20.443290199968033
[3.7234129680000088, -2.4999999999990448];True;[-5.0, 5.0, -5.0, 3.0865204215382853, -5.0, 5.0, -5.0, 5.0, 5.0, 2.093710954761299];155.62578919995576;20.443290199968033
[2.623055184000009, -2.4999999998937277];True;[-5.0, -5.0, -5.0, -5.0, -4.5545285325694325, -5.0, -5.0, -5.0, -5.0, -1.207738675439523];163.0271249000216;20.443290199968033
[2.6255741760000118, -2.48153037];True;[-5.0, -5.0, -5.0, -5.0, -4.136030595786449, -5.0, -4.350353420801988, -5.0, -5.0, -2.159249631460231];167.7147915000096;16.05579619994387
[2.5968057840000114, -2.45344455];True;[-5.0, -3.966023077962265, -4.962946480221921, -5.0, -4.9597523433302335, -4.999995501765882, -5.0, -5.0, -4.983786146400878, -3.105005026532174];167.49467709998135;16.05579619994387
[2.56831560000001, -2.4864224];True;[-5.0, -3.9448659303803995, -5.0, -4.967745354127366, -5.0, -5.0, -4.768772522199803, -5.0, -5.0, -4.615109599417947];166.68216730002314;16.05579619994387
[2.8434678480000057, -2.4999999999961875];True;[-4.790203298437559, -4.984746074686743, -2.972228704525632, -4.837427788749076, -2.1554182953356498, -3.9428086774332143, -0.16643807434757374, -5.0, -5.0, -1.7086956262014747];163.76300839998294;16.05579619994387
[3.029344272000009, -2.4999999999491];True;[-1.4916175268193204, -5.0, -1.0590012276926863, -4.325306159534922, -5.0, -2.699648800481091, -5.0, -2.8382900405745843, 2.894282264284678, -2.433011182198379];159.5465389000019;16.05579619994387
[2.9118353040000073, -2.499999999999649];True;[-4.069959151546813, -1.2885558777566208, -5.0, -4.118030997525358, -4.398285418600657, -5.0, 3.5875638905200695, -5.0, -3.7634256046825083, -3.3421111107326036];160.90705739997793;26.85125159996096
[2.7340254000000064, -2.4999999999926095];True;[-5.0, -4.9997338335056805, -5.0, -5.0, -4.8653576614663745, -4.999654827046485, 2.0776165638260498, -5.0, -4.895868501747186, -2.94173345289639];158.7936279999558;26.85125159996096
[2.7807740640000134, -2.499999999964058];True;[-5.0, -4.166695265858782, -0.4742683797890477, -4.45687783787662, -5.0, -5.0, -5.0, -5.0, -3.926367747294143, -0.4362439660860087];164.06210759992246;26.85125159996096
[2.6418944880000073, -2.46588616];True;[-5.0, -5.0, -5.0, -2.4457381595510137, -5.0, -5.0, -4.994988449402782, -5.0, -4.8873239812563884, -2.562038683095629];174.2440352999838;26.85125159996096
[2.7063894960000083, -1.7492019];True;[-4.99550208546065, -5.0, -3.424178552022275, -3.078309932962067, -4.8073062915609395, -3.9274745185091846, -5.0, -5.0, -4.994542988505013, -1.6768856086563333];171.14071100007277;26.85125159996096
[2.984387976000008, -2.4999994275213];True;[-4.97653994537077, -4.793029139848732, -4.555186473759609, -4.968595347515743, -4.821643586756593, -4.461827037345092, 4.564944951664327, -5.0, 4.8871637810868265, -4.909184574457175];164.57385559997056;22.064317199983634
[2.7196927200000136, -2.3148068];True;[-5.0, -4.999186066872415, -4.998074195063153, -4.999976443850801, -5.0, -5.0, -4.994695165574524, -4.998262231383425, 0.058091268083942715, -1.3561965174351949];164.61933169991244;22.064317199983634
[2.698860816000001, -2.47584295];True;[-5.0, -4.999933005589698, -2.49556449814393, -5.0, -5.0, -4.910336343418806, -4.576598414027272, -5.0, -4.925402484228689, -0.34488558957450977];161.8122895999113;22.064317199983634
[2.6921032560000002, -2.499999999999148];True;[-5.0, -5.0, -4.921558350408284, -5.0, -2.2193084992907925, -4.183514490814202, -5.0, -5.0, -5.0, -1.2412081917236861];165.46475309995003;22.064317199983634
[2.5943142240000134, -2.46009072];True;[-5.0, -5.0, -4.929485008964948, -4.991279556992113, -5.0, -4.9970568250634475, -4.276429488065522, -5.0, -4.931272908056377, -2.967344987388902];167.48350039997604;22.064317199983634
[2.697943032000008, -2.497973604];True;[-5.0, -3.427430356655244, -4.213129292486856, -5.0, -2.6269327669237876, -5.0, -5.0, -5.0, -4.967460313637654, -2.0602776871538477];164.85627460002434;20.569842499913648
[2.629588968000002, -2.4999999999983618];True;[-5.0, -5.0, -5.0, -5.0, -4.531904410395587, -5.0, -4.615452979979712, -4.464616314292118, -2.2001193977899005, -4.647670345915227];165.8176849000156;20.569842499913648
[2.6975827440000044, -2.4999999999985683];True;[-5.0, -5.0, -5.0, -4.273201085030377, -5.0, -5.0, -4.948415652985323, -5.0, -1.5353022778866174, -1.554981855893422];166.36917119997088;20.569842499913648
[2.786661792000003, -2.3943181];True;[-5.0, -4.888127306244004, -3.9014615663886465, -4.197222202327021, -2.9333241120552946, -2.7318142157606005, -5.0, -5.0, -4.213655425391098, -0.32227230908366966];170.705162200029;20.569842499913648
[2.82765470400001, -1.5879398999999998];True;[-5.0, -5.0, -4.88804455643649, -2.2859891269135435, -4.8319353225441155, -3.418266383595805, -3.1649104160636368, -5.0, -1.3610758741694862, -1.3398340153522708];162.9563376000151;20.569842499913648
[2.7016707600000105, -2.4999999997673545];True;[-5.0, -2.115393701829487, -4.955337110317941, -5.0, -4.901494488746528, -5.0, -4.283232126530958, -5.0, -4.83421416541416, -1.032996975170151];163.15289979998488;21.325540599995293
[2.9327886000000136, -2.3337984];True;[-4.884710792065857, -5.0, -1.641518360821025, -0.2076743605926188, -5.0, -5.0, -2.582953668099996, -1.6347952420422067, -3.7540876053000716, -1.7170063342122424];157.26075030001812;21.325540599995293
[2.922373296000008, -2.495755887];True;[-5.0, 0.47630175642356587, -4.869093167893404, -5.0, 3.5284272638862664, -5.0, -5.0, -5.0, -5.0, -1.0405960236045968];166.34196769993287;21.325540599995293
[2.873499840000002, -2.499999999993894];True;[-2.806870250887558, -4.10938891089064, -3.2114471039310537, -5.0, 1.0711795236312334, -5.0, -4.497089344579191, -5.0, -2.5052789020020088, -3.108669877222527];166.12193860008847;21.325540599995293
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];164.02307130000554;21.325540599995293
[2.554680168000006, -1.6080628];True;[-5.0, -4.982125942924573, -4.999961228370154, -5.0, -5.0, -5.0, -5.0, -5.0, -4.469950887335596, -4.475733059691456];168.93668749998324;17.69935569993686
[2.802058056000006, -2.4999999999971045];True;[-4.9493970841871615, -4.1126997011664805, -4.291765815755451, -4.333944028561359, -4.801611863453733, -2.4828939378380483, -0.6723670025489472, -4.824809518296195, -4.861521011987161, -2.144081295125046];164.41733259998728;17.69935569993686
[3.03637788000001, -2.4999999999327085];True;[-5.0, -5.0, -5.0, 5.0, -5.0, -5.0, 5.0, -5.0, -1.6269529514605043, -5.0];161.2260055000661;17.69935569993686
[2.8046511360000084, -2.148853];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 3.9002420506812925, -5.0, -5.0, -1.2552976750268234];161.3144267000025;17.69935569993686
[2.5808213520000094, -2.3958221];True;[-5.0, -5.0, -4.573002887561436, -5.0, -4.587391664367469, -4.570910422498907, -5.0, -5.0, -4.551264892523706, -4.434961982304734];171.94327739998698;17.69935569993686
[2.825949600000002, -2.2458574000000002];True;[-4.886551504312947, -3.7833978438064655, -4.344304522063791, -4.879136229534557, -2.6128629537562866, -4.785783463710686, -1.137957117065075, -4.65291904948836, -4.037885195678067, -1.2481931619157378];166.41731419996358;18.48373520001769
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];167.9194311000174;18.48373520001769
[2.9240140320000023, -2.4999999999936002];True;[-5.0, -4.7246574995805375, -1.7200594671366831, -0.36107163998003244, -3.8545610565332034, -5.0, -4.00627025294815, -4.144369148514916, -2.136826615946601, -0.8811608541082236];161.13923940004315;18.48373520001769
[2.6023546080000126, -2.3559198];True;[-5.0, -5.0, -4.99999990632491, -3.6571410198992558, -5.0, -5.0, -4.683939311608271, -5.0, -4.535698204749997, -3.843848895497233];190.13326699996833;18.48373520001769
[2.6994444480000075, -2.47128771];True;[-5.0, -1.9291131639866195, -3.9532327037908743, -4.805630983382957, -5.0, -5.0, -4.337362512271719, -5.0, -4.997656078054978, -2.202711789466643];167.6236611000495;18.48373520001769
[2.767475376, -2.499999999998837];True;[-4.31193898673515, -5.0, -4.599506273533709, -4.946243348199125, -5.0, -5.0, -2.3138887260068, -4.642226836980381, -1.4778540373931204, -1.7844941146557907];161.8355158000486;34.707863999996334
[2.7145668240000087, -2.4999999999987796];True;[-5.0, -5.0, -5.0, -5.0, -1.8309018357293283, -5.0, -5.0, -5.0, -4.622616305896345, -0.07209055880167448];166.086738999933;34.707863999996334
[2.708295264000002, -2.499999999981931];True;[-5.0, -3.736693348660564, -3.3114655904955175, -4.437285227524864, -5.0, -4.287798374655699, -4.0015525424334575, -5.0, -5.0, -2.0411502290496264];162.9008702998981;34.707863999996334
[2.695734648000006, -2.496383145];True;[-5.0, -5.0, -5.0, -5.0, -0.3427652233173619, -5.0, -5.0, -5.0, -4.976968145943913, -2.077747336353182];169.34712649998255;34.707863999996334
[2.674782432000006, -2.499999999994104];True;[-5.0, -4.776422276875257, -4.946390886549109, -1.8541461165126405, -4.998731075920138, -4.839220319391803, -5.0, -5.0, -5.0, -1.9525343292300459];170.59882870002184;34.707863999996334
[2.561748984000009, -2.49113181];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -3.600502882265354];169.38997500005644;22.74373490002472
[2.748077064000001, -2.4884738];True;[-5.0, -5.0, -5.0, 1.5651648816069024, -4.112383839023091, -5.0, -5.0, -5.0, -5.0, -2.426985948069131];168.03118129994255;22.74373490002472
[2.58560359200001, -2.499999999998402];True;[-5.0, -5.0, -4.999245332399793, -4.701120388724844, -5.0, -5.0, -4.9601393325967695, -5.0, -4.590396163304041, -3.245215065799209];168.38531919999514;22.74373490002472
[2.8598302800000033, -2.499999999994641];True;[-5.0, -5.0, -5.0, -3.3924696446511753, -4.709489145781734, -4.994790526825643, -2.5844799928673, -5.0, 3.556986990485214, -2.6762151725663204];158.43396339996252;22.74373490002472
[2.681451648000002, -2.3995107];True;[-5.0, -5.0, -5.0, -4.727306304333356, -5.0, -5.0, -2.032802179105499, -5.0, -4.48792532922746, -1.8106789971237265];163.56750489992555;22.74373490002472
[2.5762425840000076, -1.7054055];True;[-5.0, -4.999997518836965, -5.0, -4.559890343082408, -5.0, -5.0, -5.0, -5.0, -4.638210675922894, -3.7314067263348467];170.31972459994722;18.630262100021355
[2.935511496000007, -2.499999999996971];True;[-5.0, -4.653070206288421, 5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.0148467382301636, -0.6287723399625316];175.85982219991274;18.630262100021355
[2.683904976000004, -2.47913807];True;[-5.0, -4.9133708846398685, -5.0, -3.2103758424104725, -4.831852439369899, -5.0, -5.0, -4.9131363805612445, -4.422113650150562, -0.6542835867807302];168.12312949995976;18.630262100021355
[2.948419008000011, -2.4999999999926423];True;[-4.976301353652036, -3.766122862171269, -5.0, 4.318902456345739, -5.0, -4.960042530921916, -4.984227879689323, -4.873218329174096, -0.2668166336876503, -1.191321647092792];160.55817289999686;18.630262100021355
[3.106496448000012, -2.499999999992952];True;[-3.5182474105324317, -4.764317310972177, -5.0, 4.380199633750621, -2.701037889251436, -5.0, -5.0, -1.7524109608651859, 0.429083092128808, -0.4540049370212156];160.88491350004915;18.630262100021355
[2.584812384000004, -2.40666521];True;[-5.0, -4.496463941675783, -4.54688094743354, -4.496463941675783, -5.0, -4.971104162054866, -5.0, -5.0, -4.525359779620916, -4.496463941675783];171.48032560001593;12.647573000052944
[3.0933833040000107, -2.499999999998783];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0, 1.0121909397699804];155.3098839999875;12.647573000052944
[2.6123599440000116, -2.2445812];True;[-4.999402083646886, -5.0, -4.626541653755371, -4.722232454139293, -5.0, -4.246933949178474, -4.0296436858494475, -5.0, -4.350202284403707, -4.2824624571150425];169.94818170007784;12.647573000052944
[3.1008759120000065, -2.4892977];True;[3.145829184274616, 0.5550696647608566, 0.269501716003103, -4.768461483072398, -5.0, -5.0, -5.0, -5.0, -4.039628593964165, 1.1967821109092114];167.33000419999007;12.647573000052944
[2.7019074960000085, -2.0701761];True;[-5.0, -5.0, -5.0, -2.4122827323512985, -5.0, -5.0, -2.853515732738055, -5.0, -5.0, -1.845898558727768];164.482515300042;12.647573000052944
[2.6727351840000053, -2.499999999978653];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -1.7348939720788845, -1.7273628197119546];168.26302910002414;16.800001100054942
[2.932347960000012, -0.6853640000000001];True;[-4.934940277253839, -3.5985692478325984, -4.9424169102221285, -2.9327951583183864, 0.34784153874487433, -5.0, -3.490238167064197, -5.0, -0.37936183310392124, -1.5126611411420527];169.4873902000254;16.800001100054942
[3.0336180480000086, -2.4999999999981806];True;[-4.7129935746045755, -4.315463513431623, -2.2517712942369785, -3.5794692093222795, -2.690227559323812, -4.856255695085922, 1.1565704504615635, -3.584350158114402, 0.17760529235038458, -2.0983492666402888];162.564661399927;16.800001100054942
[2.60959665600001, -1.7881426];True;[-5.0, -5.0, -5.0, -4.0756967961176835, -5.0, -4.999917170305541, -4.162907307217388, -5.0, -4.080735195723292, -4.0661092750189365];184.82635519991163;16.800001100054942
[2.852882424000003, -2.4999999999954596];True;[-4.8693242422403396, -4.958573523864309, -5.0, -5.0, -0.8838698226254804, 1.0021430362185404, -4.979872639551492, -5.0, -2.615875903412695, -2.816717723221878];167.2804530999856;16.800001100054942
[3.4218648720000107, -1.143082];True;[-5.0, 5.0, -5.0, 5.0, 5.0, -5.0, -5.0, 0.7735003404445617, -5.0, 0.44616061615989544];170.1321658999659;28.81385809998028
[2.6173756800000056, -2.46825472];True;[-5.0, -3.3730809269345734, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -2.6521224884966053];169.8421306000091;28.81385809998028
[2.9242857600000063, -1.186355];True;[-5.0, -5.0, -4.8514207975748596, -4.7285372863612025, -0.37686621820273025, -5.0, -5.0, -4.363968207891908, 4.275010630273053, -1.7706093037631425];164.48064920003526;28.81385809998028
[2.634712488000013, -2.499999999997388];True;[-5.0, -5.0, -4.970560592556918, -4.3823673025434475, -5.0, -5.0, -5.0, -5.0, -4.484317886282128, -1.3853231525229366];173.46298849990126;28.81385809998028
[2.765972880000009, -2.499999999983157];True;[-5.0, -4.9998795740708974, -5.0, -2.7755274276250743, -4.9996675563504365, -5.0, -3.7685160311140753, -5.0, 0.32362104532114166, -2.925726370906446];162.48439330002293;28.81385809998028
[2.5315200000000093, -2.47531935];True;[-5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0];167.36159990006126;39.50733870000113
[2.6778288960000034, -2.4999999997288143];True;[-5.0, -5.0, -4.984795973587281, -4.0435429177453255, -5.0, -3.3088090565432067, -5.0, -5.0, -3.5752293186299138, -2.3140876132449426];169.6730072000064;39.50733870000113
[2.747841192, -2.4804573];True;[-5.0, -4.064053032270066, -1.9703019885361224, -4.784826682600743, -5.0, -5.0, -4.659960497917085, -5.0, -2.105804741030068, -2.400160497126247];169.0801489999285;39.50733870000113
[2.8615280400000054, -2.499999999987242];True;[-5.0, -4.827176733304654, -5.0, -4.132132727976046, -5.0, -3.5863914201907923, 3.7410155211857994, -5.0, -3.0855421141743653, -2.8316210436133686];159.9174680999713;39.50733870000113
[2.7280311840000016, -2.1890445];True;[-0.412494477901423, -4.987047643367774, -4.990465411852116, -4.270608816469085, -5.0, -5.0, -5.0, -5.0, -2.193692980401234, -4.047960307322097];170.11406980000902;39.50733870000113
